,Unnamed: 0.1,Unnamed: 0,index,id,name,price,displayPrice,monthlyPriceFactor,weeklyPriceFactor,avgRating,reviewsCount,isNewListing,isSuperhost,lat,lng,personCapacity,size,beds,baths,title,property_type,town,top_lat,right_long,bottom_lat,left_long,url,baths_type,Region,baths_no,beds_no,guest_no,state,state_name,state_id,avg_home_value,occupancy_rate,median_cleaning_fee,median_service_fee,median_total_price,avg_30_yr_mort,median_ROI,zipcode
253,253,13,13,44701853.0,"Your Exciting Miami Beach Vacation Starts Here! Garden, Picnic Area, Near Bass Museum of Art!",325.0,$325,1.0,1.0,,0.0,0.0,0.0,25.79738,-80.13285,3.0,1 bedroom,1 bed,1 bath,3 guests,entire_home,miami beach,25.797382,-80.1304793125,25.7897568125,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.797382&ne_lng=-80.1304793125&sw_lat=25.7897568125&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=80&section_offset=1,Private,Miami,1.0,1.0,3.0,Florida,Florida,FL,315148.0,0.8258064516129032,,39.0,,1691.78,,33139
254,254,17,17,42778398.0,Awesome House With Jacuzzi in the Heart of Miami,169.0,$169,0.85,0.95,4.98,46.0,0.0,1.0,25.78767,-80.25557,6.0,2 bedrooms,2 beds,1 bath,6 guests,entire_home,miami,25.797382,-80.24891500000001,25.76688125,-80.28535675,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.797382&ne_lng=-80.24891500000001&sw_lat=25.766881249999997&sw_lng=-80.28535675&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=140&section_offset=1,Private,Miami,1.0,2.0,6.0,Florida,Florida,FL,425586.0,0.4486080424215642,225.0,57.0,451.0,2284.64,1.6936268917358903,33125
255,255,16,16,39940481.0,Beautiful family home!!,499.0,$499,1.0,0.9,4.71,69.0,0.0,0.0,25.74418,-80.38362,5.0,3 bedrooms,4 beds,3 baths,5 guests,entire_home,miami,25.797382,-80.3217985,25.7363805,-80.394682,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.797382&ne_lng=-80.3217985&sw_lat=25.7363805&sw_lng=-80.394682&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=100&section_offset=1,Private,Miami,3.0,4.0,5.0,Florida,Florida,FL,685872.0,0.9448519664162616,200.0,99.0,798.0,3681.91,5.228810414931031,33175
256,256,18,18,23069234.0,Beautiful house in the best central area of Miami!,315.0,$315,0.9,0.95,4.81,42.0,0.0,1.0,25.74476,-80.33487,7.0,3 bedrooms,6 beds,2 baths,7 guests,entire_home,miami,25.797382,-80.3217985,25.7363805,-80.394682,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.797382&ne_lng=-80.3217985&sw_lat=25.7363805&sw_lng=-80.394682&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=100&section_offset=1,Private,Miami,2.0,6.0,7.0,Florida,Florida,FL,1418968.8,0.9335395492708792,150.0,66.0,531.0,7617.33,0.9794115057587488,33155
257,257,8,8,38068245.0,Beautifully Decorated Wynwood Apartment,132.0,$132,1.0,1.0,4.72,57.0,0.0,0.0,25.80954,-80.20387,5.0,2 bedrooms,4 beds,1 bath,5 guests,entire_home,miami,25.812632375,-80.19425237500002,25.797382,-80.21247325000002,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.812632375&ne_lng=-80.19425237500002&sw_lat=25.797382&sw_lng=-80.21247325000002&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=200&section_offset=1,Private,Miami,1.0,4.0,5.0,Florida,Florida,FL,685872.0,0.4173221387538665,100.0,34.0,266.0,3681.91,-0.0829531762135027,33127
258,258,11,11,41103264.0,Sextant | Wynwood Penthouse | 3000SF Private Rooftop | 10 mins to South Beach,682.0,$682,1.0,1.0,4.9,68.0,0.0,0.0,25.79967,-80.19927,8.0,3 bedrooms,4 beds,3.5 baths,8 guests,entire_home,miami,25.812632375,-80.19425237500002,25.797382,-80.21247325000002,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.812632375&ne_lng=-80.19425237500002&sw_lat=25.797382&sw_lng=-80.21247325000002&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=200&section_offset=1,Private,Miami,3.5,4.0,8.0,Florida,Florida,FL,685872.0,0.871586389748122,290.0,0.0,972.0,3681.91,5.99866417508935,33150
259,259,15,15,48990447.0,Luxury NEW Condo in Miami Midtown/Design District,346.0,$346,0.85,0.93,4.86,28.0,0.0,0.0,25.81387,-80.18841,6.0,2 bedrooms,4 beds,2 baths,6 guests,entire_home,miami,25.82788275,-80.17603150000001,25.812632375,-80.19425237500002,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.82788275&ne_lng=-80.17603150000001&sw_lat=25.812632375&sw_lng=-80.19425237500002&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=140&section_offset=1,Private,Miami,2.0,4.0,6.0,Florida,Florida,FL,685872.0,0.8877596111356606,130.0,88.0,564.0,3681.91,3.1363086357440184,33137
260,260,5,5,53067181.0,5BR Miami Flower Casita | Private | Pool | Hot tub,419.0,$419,0.9,0.9,5.0,17.0,0.0,1.0,25.798466793966,-80.23393598837852,16.0,5 bedrooms,11 beds,3 baths,16 guests,entire_home,miami,25.82788275,-80.21247325000002,25.797382,-80.24891500000001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.82788275&ne_lng=-80.21247325000002&sw_lat=25.797382&sw_lng=-80.24891500000001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=120&section_offset=1,Private,Miami,3.0,11.0,16.0,Florida,Florida,FL,2601442.8,0.8869642068051259,,155.0,,13965.11,,33142
261,261,12,12,45286702.0,Modern Studio in Heart of Miami,119.0,$119,1.0,1.0,4.48,21.0,0.0,0.0,25.80211,-80.21326,2.0,1 bedroom,1 bed,1 bath,2 guests,entire_home,miami,25.82788275,-80.21247325000002,25.797382,-80.24891500000001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.82788275&ne_lng=-80.21247325000002&sw_lat=25.797382&sw_lng=-80.24891500000001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=120&section_offset=1,Private,Miami,1.0,1.0,2.0,Florida,Florida,FL,313692.0,0.4525850640742377,120.0,34.0,273.0,1683.97,1.231722195648647,33127
262,262,4,4,53080735.0,Beach Front Miami 3Bdm 2Bath Direct Ocean +Parking,495.0,$495,0.9,0.9,4.8,5.0,0.0,0.0,25.8411,-80.12157,6.0,3 bedrooms,4 beds,2 baths,6 guests,entire_home,miami beach,25.843133125,-80.121368875,25.82788275,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.843133125&ne_lng=-80.121368875&sw_lat=25.82788275&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,2.0,4.0,6.0,Florida,Florida,FL,2447709.0,0.2452496685815289,195.0,97.0,787.0,13139.83,-0.5532083650220545,33141
263,263,6,6,45268413.0,Alexander Ocean front  property glass balcony 2BR,261.0,$261,1.0,0.97,4.22,27.0,0.0,0.0,25.83025,-80.12232,4.0,2 bedrooms,2 beds,2 baths,4 guests,entire_home,miami,25.843133125,-80.121368875,25.82788275,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.843133125&ne_lng=-80.121368875&sw_lat=25.82788275&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,2.0,2.0,4.0,Florida,Florida,FL,425586.0,0.9551038444542642,150.0,64.0,475.0,2284.64,5.040015386532746,33140
264,264,4,4,51484037.0,"Season Discount!! Biscayne Deluxe House, 4br/2bath, Free Parking, Garden & BBQ.",262.0,$262,0.95,0.98,4.7,10.0,0.0,0.0,25.83736,-80.18465,10.0,4 bedrooms,8 beds,2 baths,10 guests,entire_home,miami,25.843133125,-80.17603150000001,25.82788275,-80.19425237500002,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.843133125&ne_lng=-80.17603150000001&sw_lat=25.82788275&sw_lng=-80.19425237500002&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=120&section_offset=1,Private,Miami,2.0,8.0,10.0,Florida,Florida,FL,1891958.4,0.8966858152894388,180.0,81.0,523.0,10156.44,0.4044688124782357,33138
265,265,15,15,22159493.0,2 bed/2 bath ....Because you want the best!,285.0,$285,1.0,1.0,4.91,12.0,0.0,1.0,25.83842,-80.18526,6.0,2 bedrooms,3 beds,2 baths,6 guests,entire_home,miami,25.843133125,-80.17603150000001,25.82788275,-80.19425237500002,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.843133125&ne_lng=-80.17603150000001&sw_lat=25.82788275&sw_lng=-80.19425237500002&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=120&section_offset=1,Private,Miami,2.0,3.0,6.0,Florida,Florida,FL,565497.0,0.8611577551922227,180.0,68.0,533.0,3035.71,3.5989772706624086,33138
266,266,16,16,53023577.0,New Yorker Miami - Room 106,179.0,$179,0.85,0.9,4.33,9.0,0.0,0.0,25.83494,-80.18347,2.0,1 bedroom,,1 private bath,2 guests,private_room,miami,25.843133125,-80.17603150000001,25.82788275,-80.19425237500002,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.843133125&ne_lng=-80.17603150000001&sw_lat=25.82788275&sw_lng=-80.19425237500002&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=120&section_offset=1,Private,Miami,1.0,,2.0,Florida,Florida,FL,,0.9573133009279716,40.0,0.0,219.0,,,33138
267,267,17,17,51690590.0,JARDÍN DUPLEX in Sunny Miami for 6 Guests.,187.0,$187,0.9,0.95,4.92,26.0,0.0,1.0,25.83416,-80.18423,6.0,2 bedrooms,4 beds,1 bath,6 guests,entire_home,miami,25.843133125,-80.17603150000001,25.82788275,-80.19425237500002,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.843133125&ne_lng=-80.17603150000001&sw_lat=25.82788275&sw_lng=-80.19425237500002&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=120&section_offset=1,Private,Miami,1.0,4.0,6.0,Florida,Florida,FL,685872.0,0.7064958020326999,95.0,39.0,321.0,3681.91,0.8734972845878292,33138
268,268,1,1,18975805.0,Luxurious Town Home Steps to the Shore | * Dhalia,217.0,$217,0.8,0.9,4.81,37.0,0.0,1.0,25.84626,-80.1198,6.0,2 bedrooms,4 beds,2.5 baths,6 guests,entire_home,miami beach,25.84694571875,-80.11681365625,25.843133125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.84694571875&ne_lng=-80.11681365625&sw_lat=25.843133125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=40&section_offset=1,Private,Miami,2.5,4.0,6.0,Florida,Florida,FL,2447709.0,0.5895713654441007,100.0,50.0,367.0,13139.83,-0.499130809035933,33141
269,269,1,1,30378679.0,MODERN AMAZING BEACH GETAWAY! RIGHT ON THE BEACH,95.0,$95,0.9,1.0,4.74,69.0,0.0,0.0,25.85783,-80.12056,2.0,Studio,1 bed,1 bath,2 guests,entire_home,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1.0,1.0,2.0,Florida,Florida,FL,315148.0,0.4200618647812638,100.0,42.0,237.0,1691.78,0.7899023323020341,33141
270,270,16,16,51669928.0,Stunning 1 BR Beachfront APT @ The Carillon Hotel,367.0,$367,0.95,1.0,4.96,27.0,0.0,0.0,25.85183,-80.12049,6.0,1 bedroom,3 beds,1 bath,6 guests,entire_home,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1.0,3.0,6.0,Florida,Florida,FL,1823034.0,0.4158197083517455,200.0,81.0,648.0,9786.44,-0.162534440346755,33141
271,271,13,13,48435649.0,Unit 102 Byron is a walking distance to the beach,134.0,$134,0.8,0.9,4.63,24.0,0.0,0.0,25.85428,-80.12424,7.0,3 bedrooms,3 beds,2 baths,7 guests,entire_home,miami beach,25.8583835,-80.121368875,25.843133125,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.121368875&sw_lat=25.843133125&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,2.0,3.0,7.0,Florida,Florida,FL,1823034.0,0.9191338930623066,135.0,60.0,329.0,9786.44,-0.0601434778769817,33141
272,272,4,4,4770882.0,Amazing Views of MIAMI in Penthouse,140.0,$140,1.0,1.0,4.92,12.0,0.0,0.0,25.84727,-80.14674,2.0,1 bedroom,1 bed,1 shared bath,2 guests,private_room,north bay village,25.8583835,-80.13958975,25.82788275,-80.17603150000001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.13958975&sw_lat=25.82788275&sw_lng=-80.17603150000001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=180&section_offset=1,Shared,Miami,1.0,1.0,2.0,Florida,Florida,FL,204675.0,0.9340805313408052,45.0,24.0,209.0,1098.74,4.404397562460434,33141
273,273,8,8,41233602.0,Little Bungalow 88,349.0,$349,1.0,1.0,4.79,14.0,0.0,0.0,25.85644,-80.17844,5.0,2 bedrooms,2 beds,2 baths,5 guests,entire_home,miami,25.8583835,-80.17603150000001,25.843133125,-80.19425237500002,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.17603150000001&sw_lat=25.843133125&sw_lng=-80.19425237500002&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=120&section_offset=1,Private,Miami,2.0,2.0,5.0,Florida,Florida,FL,425586.0,0.4308440123729563,200.0,78.0,627.0,2284.64,2.59651142891998,33138
274,274,3,3,16147651.0,"#2 Private, Spacious Room for Students in Miami",68.0,$68,0.8,1.0,4.7,100.0,0.0,0.0,25.86978,-80.24433,2.0,1 bedroom,1 bed,1 shared bath,2 guests,private_room,miami,25.88888425,-80.21247325000002,25.8583835,-80.24891500000001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.888884249999997&ne_lng=-80.21247325000002&sw_lat=25.8583835&sw_lng=-80.24891500000001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Shared,Miami,1.0,1.0,2.0,Florida,Florida,FL,313692.0,0.4140521431727795,80.0,21.0,169.0,1683.97,0.2639183225558703,33147
